Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2126,51,Female,Sandals,Footwear,75,New Jersey,L,Blue,Fall,4.0,No,Next Day Air,Yes,Yes,15,PayPal,Annually
2127,59,Male,Skirt,Footwear,29,Florida,XL,Orange,Winter,4.1,No,2-Day Shipping,No,No,41,Venmo,Quarterly
2128,61,Female,Skirt,Outerwear,71,Tennessee,S,Charcoal,Winter,3.0,Yes,Standard,Yes,Yes,49,Venmo,Bi-Weekly
2129,66,Female,Sunglasses,Footwear,69,Georgia,XL,Gold,Winter,3.1,No,Free Shipping,Yes,Yes,26,Cash,Annually
2130,57,Male,Sunglasses,Footwear,53,Illinois,L,Navy,Summer,3.6,Yes,Express,No,No,30,Apple Pay,Weekly
2131,28,Male,Jacket,Clothing,55,West Virginia,L,Mint,Summer,2.7,No,Next Day Air,Yes,Yes,2,Venmo,Monthly
2132,20,Male,Shirt,Footwear,80,Maryland,S,Blue,Spring,2.7,No,Standard,Yes,Yes,29,Credit Card,Quarterly
2133,23,Male,Boots,Clothing,35,New Hampshire,XL,White,Summer,2.7,No,Standard,No,No,6,Debit Card,Annually
2134,26,Male,Watch,Outerwear,98,Arkansas,M,Brown,Fall,3.9,Yes,Express,Yes,Yes,1,Credit Card,Quarterly
2135,23,Male,Wallet,Clothing,37,Virginia,L,Green,Fall,3.5,Yes,Standard,Yes,Yes,40,Cash,Quarterly
2136,26,Male,Sweater,Clothing,90,Wisconsin,L,Teal,Fall,3.2,No,Express,No,No,11,Credit Card,Bi-Weekly
2137,56,Male,Loafers,Footwear,66,Nevada,S,Peach,Spring,3.3,No,Express,Yes,Yes,23,PayPal,Quarterly
2138,48,Male,Jeans,Clothing,51,Oregon,XL,White,Spring,3.0,No,Next Day Air,Yes,Yes,26,Debit Card,Fortnightly
2139,49,Male,Shorts,Accessories,62,Illinois,M,Teal,Spring,3.5,No,Standard,No,No,31,Debit Card,Monthly
2140,58,Male,Loafers,Accessories,59,Arizona,XL,Gray,Spring,3.0,No,2-Day Shipping,No,No,15,Apple Pay,Monthly
2141,67,Female,Jeans,Clothing,84,Oregon,XL,Maroon,Winter,4.2,Yes,2-Day Shipping,No,No,9,Cash,Annually
2142,29,Male,Tie,Clothing,54,West Virginia,M,White,Spring,2.8,Yes,Next Day Air,No,No,34,Apple Pay,Weekly
2143,25,Male,Jacket,Footwear,88,Maine,S,Mint,Spring,4.9,Yes,Next Day Air,Yes,Yes,39,Debit Card,Weekly
2144,25,Female,Sunglasses,Footwear,69,Nevada,L,Gold,Summer,2.7,No,Express,No,No,17,Venmo,Weekly
2145,67,Male,Boots,Clothing,31,Maine,S,Orange,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,35,Cash,Quarterly
2146,45,Male,Tie,Outerwear,95,Kentucky,S,Gray,Fall,4.6,Yes,Standard,Yes,Yes,36,Apple Pay,Bi-Weekly
2147,37,Male,Belt,Footwear,77,Louisiana,XL,Red,Summer,4.2,No,2-Day Shipping,No,No,3,PayPal,Annually
2148,64,Male,T-Shirt,Clothing,82,Louisiana,M,Beige,Spring,4.8,No,Next Day Air,No,No,40,Debit Card,Every 3 Months
2149,24,Male,Backpack,Clothing,92,Minnesota,L,Olive,Fall,2.8,No,Next Day Air,No,No,11,Debit Card,Quarterly
2150,28,Male,Boots,Outerwear,68,South Carolina,XL,Black,Fall,2.9,No,Express,Yes,Yes,28,Cash,Bi-Weekly
2151,37,Male,Handbag,Clothing,55,Wyoming,L,Peach,Fall,3.1,Yes,Standard,No,No,48,Debit Card,Fortnightly
2152,33,Female,Skirt,Outerwear,73,Florida,XL,Turquoise,Summer,3.1,No,Next Day Air,No,No,28,Debit Card,Annually
2153,21,Male,Sweater,Clothing,66,New Hampshire,M,Peach,Winter,3.3,Yes,Ground,No,No,46,PayPal,Annually
2154,23,Male,Tie,Footwear,51,Tennessee,L,Yellow,Winter,3.9,No,Standard,No,No,19,PayPal,Bi-Weekly
2155,39,Female,Shorts,Accessories,72,New Hampshire,L,Black,Fall,2.6,Yes,2-Day Shipping,Yes,Yes,2,Cash,Every 3 Months
2156,43,Male,Belt,Accessories,51,Alaska,S,Olive,Spring,3.5,Yes,Express,No,No,32,Debit Card,Annually
2157,20,Female,Watch,Clothing,81,Kentucky,XL,Brown,Winter,3.1,No,2-Day Shipping,No,No,44,Apple Pay,Bi-Weekly
2158,58,Male,Tie,Clothing,56,Vermont,XL,Lavender,Winter,4.0,Yes,Ground,Yes,Yes,11,Credit Card,Fortnightly
2159,59,Female,Belt,Outerwear,57,New Mexico,XL,Pink,Spring,5.0,No,Next Day Air,No,No,16,Cash,Annually
2160,31,Male,Shirt,Clothing,49,Nevada,S,Silver,Summer,3.8,No,Next Day Air,No,No,11,Apple Pay,Every 3 Months
2161,28,Female,Watch,Clothing,77,Texas,S,Burgundy,Summer,3.6,No,Standard,Yes,Yes,3,PayPal,Bi-Weekly
2162,35,Female,Skirt,Accessories,51,West Virginia,L,Mint,Spring,3.4,No,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly
2163,29,Male,Scarf,Clothing,85,Rhode Island,XL,Navy,Summer,4.5,Yes,Ground,No,No,29,Apple Pay,Fortnightly
2164,40,Male,Sweater,Clothing,70,New Jersey,XL,Burgundy,Fall,2.7,No,Standard,No,No,5,Apple Pay,Weekly
2165,29,Male,Wallet,Clothing,30,Ohio,L,Brown,Winter,4.9,No,Ground,No,No,28,Debit Card,Bi-Weekly
2166,30,Male,Sunglasses,Footwear,78,West Virginia,L,Teal,Summer,3.5,Yes,Free Shipping,No,No,31,Cash,Bi-Weekly
2167,42,Male,Gloves,Footwear,39,Maryland,L,Lavender,Fall,3.3,No,Next Day Air,Yes,Yes,13,Cash,Annually
2168,62,Male,Belt,Clothing,56,Kansas,M,Beige,Fall,4.9,No,2-Day Shipping,No,No,25,PayPal,Quarterly
2169,68,Male,Sneakers,Clothing,92,North Dakota,M,Brown,Fall,4.8,No,2-Day Shipping,No,No,6,Venmo,Monthly
2170,36,Male,Boots,Clothing,68,Indiana,L,Orange,Fall,4.1,No,Standard,Yes,Yes,3,Venmo,Fortnightly
2171,63,Male,Dress,Footwear,38,Montana,S,Maroon,Fall,2.5,No,Ground,Yes,Yes,22,Venmo,Weekly
2172,53,Male,Blouse,Clothing,74,Maryland,S,Coral,Spring,4.4,No,Ground,Yes,Yes,41,Cash,Every 3 Months
2173,62,Male,Watch,Accessories,59,Tennessee,XL,Turquoise,Winter,3.3,No,Ground,No,No,39,PayPal,Weekly
2174,25,Male,Sandals,Clothing,26,Mississippi,M,White,Winter,3.5,No,Ground,No,No,32,PayPal,Monthly
2175,46,Male,Shirt,Accessories,24,Texas,M,Silver,Spring,2.9,No,Free Shipping,No,No,30,Venmo,Annually
2176,70,Male,Gloves,Clothing,61,Louisiana,L,Orange,Spring,3.8,No,Next Day Air,Yes,Yes,7,Credit Card,Every 3 Months
2177,49,Male,Boots,Outerwear,67,Texas,L,Navy,Fall,4.4,No,Ground,Yes,Yes,25,Venmo,Quarterly
2178,68,Male,Skirt,Clothing,26,Florida,L,Blue,Summer,3.2,Yes,Express,No,No,2,Cash,Monthly
2179,61,Male,Jacket,Clothing,30,Maine,L,Coral,Winter,4.8,Yes,Express,No,No,8,Credit Card,Annually
2180,35,Female,Tie,Accessories,92,Maryland,L,Black,Summer,3.0,Yes,2-Day Shipping,No,No,50,PayPal,Bi-Weekly
2181,23,Male,Wallet,Accessories,68,Tennessee,S,Brown,Winter,2.7,No,Next Day Air,No,No,33,Debit Card,Every 3 Months
2182,35,Male,Shorts,Clothing,49,New Jersey,S,Peach,Fall,4.1,Yes,Express,Yes,Yes,28,Apple Pay,Annually
2183,36,Male,Shorts,Outerwear,60,Montana,L,Olive,Summer,4.6,Yes,Standard,No,No,10,Credit Card,Fortnightly
2184,39,Female,Watch,Footwear,22,New Mexico,S,Lavender,Winter,4.9,No,Next Day Air,No,No,38,PayPal,Quarterly
2185,54,Female,Skirt,Accessories,59,Ohio,L,Black,Winter,4.4,No,2-Day Shipping,Yes,Yes,18,Credit Card,Quarterly
2186,49,Male,Coat,Clothing,70,Arizona,L,Pink,Fall,3.0,No,Free Shipping,No,No,13,Venmo,Fortnightly
2187,58,Male,Backpack,Footwear,51,South Carolina,M,Mint,Summer,4.9,No,Standard,No,No,21,Credit Card,Annually
2188,20,Female,Hat,Footwear,67,New Hampshire,S,Silver,Fall,4.8,No,Standard,No,No,33,Credit Card,Annually
2189,45,Male,Handbag,Clothing,90,Colorado,S,Navy,Summer,2.9,No,Ground,Yes,Yes,23,Credit Card,Every 3 Months
2190,27,Male,Gloves,Accessories,90,Alabama,M,White,Summer,3.9,No,Next Day Air,No,No,1,Cash,Quarterly
2191,68,Male,Sweater,Clothing,39,Mississippi,S,Silver,Winter,3.9,Yes,Free Shipping,No,No,44,Apple Pay,Quarterly
2192,52,Male,T-Shirt,Clothing,54,Pennsylvania,M,Yellow,Spring,3.6,No,Standard,No,No,40,Cash,Quarterly
2193,46,Female,Handbag,Footwear,43,North Dakota,XL,Beige,Summer,5.0,No,Free Shipping,Yes,Yes,21,Apple Pay,Quarterly
2194,32,Female,Shorts,Footwear,59,Connecticut,S,Lavender,Summer,2.6,No,2-Day Shipping,No,No,5,Venmo,Annually
2195,50,Female,Heels,Clothing,96,Hawaii,L,Purple,Fall,4.1,No,Standard,Yes,Yes,35,Debit Card,Quarterly
2196,24,Male,Boots,Clothing,71,Hawaii,M,Beige,Summer,3.0,No,Express,No,No,18,Cash,Bi-Weekly
2197,29,Female,Boots,Accessories,58,Oklahoma,L,Olive,Summer,3.8,Yes,2-Day Shipping,No,No,38,Debit Card,Annually
2198,66,Male,Boots,Clothing,87,Maryland,L,Navy,Summer,4.4,No,2-Day Shipping,Yes,Yes,36,Cash,Fortnightly
2199,47,Male,Heels,Footwear,80,Kansas,S,Gold,Summer,3.1,No,Ground,No,No,47,PayPal,Bi-Weekly
2200,38,Female,Loafers,Outerwear,95,California,M,Silver,Summer,3.5,No,Standard,No,No,29,PayPal,Weekly
2201,48,Male,Dress,Clothing,100,Mississippi,XL,Teal,Spring,4.9,Yes,Express,Yes,Yes,26,Credit Card,Fortnightly
2202,41,Male,Sneakers,Accessories,84,New Jersey,L,Turquoise,Winter,4.4,Yes,Free Shipping,No,No,36,Debit Card,Fortnightly
2203,37,Male,Sunglasses,Outerwear,81,New Jersey,L,Orange,Summer,3.9,No,Express,Yes,Yes,38,Credit Card,Monthly
2204,54,Female,Wallet,Footwear,100,Rhode Island,XL,Peach,Fall,3.1,No,2-Day Shipping,No,No,50,Apple Pay,Fortnightly
2205,21,Male,Shirt,Footwear,21,West Virginia,M,Pink,Fall,3.6,No,Standard,Yes,Yes,18,Credit Card,Every 3 Months
2206,45,Male,T-Shirt,Footwear,25,Washington,S,Brown,Summer,4.4,Yes,Express,Yes,Yes,29,Cash,Monthly
2207,61,Male,Blouse,Footwear,94,Oregon,L,Gray,Summer,4.6,No,Express,No,No,31,Cash,Monthly
2208,37,Female,Shorts,Accessories,62,North Carolina,S,Burgundy,Summer,3.1,No,2-Day Shipping,No,No,42,Credit Card,Monthly
2209,41,Female,Boots,Clothing,59,Maryland,M,Brown,Spring,4.2,No,Free Shipping,No,No,13,Apple Pay,Bi-Weekly
2210,67,Male,Blouse,Clothing,58,Michigan,XL,Burgundy,Winter,2.7,No,Express,Yes,Yes,50,Cash,Fortnightly
2211,66,Male,Tie,Clothing,47,South Dakota,S,Maroon,Fall,2.6,No,Ground,No,No,30,Apple Pay,Weekly
2212,68,Male,Dress,Clothing,99,Massachusetts,M,Maroon,Spring,3.9,No,Express,Yes,Yes,7,PayPal,Every 3 Months
2213,49,Female,Jeans,Clothing,82,Oregon,S,Pink,Spring,3.1,No,Next Day Air,Yes,Yes,40,PayPal,Bi-Weekly
2214,58,Male,Jeans,Accessories,83,Nebraska,S,Green,Summer,2.7,No,2-Day Shipping,No,No,6,Debit Card,Monthly
2215,53,Female,Jacket,Footwear,31,Pennsylvania,L,Red,Winter,4.3,Yes,Next Day Air,No,No,2,PayPal,Every 3 Months
2216,70,Male,Shirt,Footwear,60,Ohio,S,Charcoal,Summer,3.7,Yes,2-Day Shipping,No,No,8,Apple Pay,Quarterly
2217,51,Female,Jeans,Footwear,48,Pennsylvania,L,Gold,Fall,4.5,No,2-Day Shipping,Yes,Yes,10,Credit Card,Quarterly
2218,53,Female,Heels,Outerwear,42,South Carolina,M,Beige,Winter,4.2,Yes,Next Day Air,No,No,49,Venmo,Annually
2219,19,Female,Dress,Footwear,99,Colorado,M,White,Summer,4.3,No,Free Shipping,No,No,44,Cash,Quarterly
2220,32,Female,Jeans,Accessories,70,New York,L,Orange,Fall,3.3,No,Free Shipping,No,No,43,Credit Card,Quarterly
2221,51,Male,Jacket,Clothing,64,Kansas,XL,Pink,Spring,3.2,No,2-Day Shipping,No,No,49,Cash,Monthly
2222,53,Male,Sunglasses,Accessories,41,Nevada,S,Charcoal,Fall,4.0,No,Next Day Air,No,No,48,Debit Card,Bi-Weekly
2223,23,Male,Sneakers,Footwear,29,Kansas,M,Green,Fall,3.0,Yes,Express,Yes,Yes,22,Credit Card,Fortnightly
2224,56,Female,Sneakers,Clothing,26,Nebraska,M,Gold,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,10,Credit Card,Bi-Weekly
2225,59,Male,Watch,Footwear,92,Arizona,XL,Green,Winter,3.8,No,Ground,Yes,Yes,35,Credit Card,Bi-Weekly
2226,68,Male,Coat,Footwear,34,Wisconsin,M,Green,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,19,Debit Card,Every 3 Months
2227,68,Male,Dress,Clothing,96,Massachusetts,L,Black,Winter,4.1,Yes,Standard,Yes,Yes,4,Credit Card,Quarterly
2228,29,Male,Blouse,Footwear,65,Pennsylvania,XL,Peach,Spring,4.9,No,Free Shipping,No,No,19,Cash,Fortnightly
2229,20,Male,T-Shirt,Clothing,80,Pennsylvania,M,Blue,Summer,2.7,Yes,Next Day Air,Yes,Yes,41,Venmo,Weekly
2230,62,Male,Backpack,Clothing,80,New Jersey,XL,Lavender,Summer,2.8,No,Express,No,No,20,Credit Card,Every 3 Months
2231,35,Female,Hat,Accessories,70,Michigan,XL,Navy,Fall,4.6,Yes,Ground,No,No,49,Debit Card,Bi-Weekly
2232,57,Male,Jeans,Footwear,57,Maine,M,Beige,Fall,2.8,No,Express,No,No,4,Debit Card,Bi-Weekly
2233,38,Male,Shirt,Accessories,31,New Mexico,M,Brown,Winter,2.6,No,Ground,No,No,49,Credit Card,Quarterly
2234,32,Male,Sneakers,Footwear,96,Maryland,M,Turquoise,Spring,3.4,No,2-Day Shipping,No,No,26,Debit Card,Weekly
2235,50,Male,Heels,Clothing,85,Washington,XL,Beige,Spring,3.7,No,Express,No,No,3,PayPal,Every 3 Months
2236,52,Female,Blouse,Footwear,73,Maine,L,Olive,Spring,3.9,No,Express,Yes,Yes,30,Apple Pay,Weekly
2237,43,Female,Skirt,Footwear,58,Alaska,L,Brown,Fall,3.8,No,2-Day Shipping,No,No,36,Debit Card,Annually
2238,25,Male,Sneakers,Accessories,95,South Carolina,S,Purple,Fall,4.8,Yes,Free Shipping,No,No,41,Venmo,Fortnightly
2239,53,Female,Hat,Clothing,58,Rhode Island,M,Peach,Spring,4.4,No,Standard,Yes,Yes,6,PayPal,Fortnightly
2240,65,Female,Boots,Accessories,97,Nebraska,L,Black,Fall,5.0,Yes,Free Shipping,No,No,39,Cash,Annually
2241,47,Female,Handbag,Accessories,49,Delaware,S,Charcoal,Spring,3.7,Yes,Free Shipping,No,No,27,PayPal,Every 3 Months
2242,40,Male,Shirt,Footwear,67,Vermont,S,Turquoise,Winter,2.7,No,Standard,Yes,Yes,16,Venmo,Monthly
2243,59,Female,Blouse,Accessories,50,Nebraska,M,Maroon,Summer,4.9,No,2-Day Shipping,No,No,47,Apple Pay,Every 3 Months
2244,61,Male,Scarf,Clothing,44,Iowa,S,Mint,Spring,2.5,No,Free Shipping,No,No,16,PayPal,Annually
2245,31,Male,Boots,Accessories,87,Idaho,L,Blue,Fall,4.4,No,Next Day Air,No,No,46,Credit Card,Every 3 Months
2246,31,Male,Blouse,Outerwear,70,Washington,S,Red,Winter,,No,Next Day Air,No,No,36,Debit Card,Bi-Weekly
2247,19,Male,Shorts,Clothing,32,Indiana,S,Silver,Fall,4.4,No,Standard,No,No,34,Credit Card,Annually
2248,54,Male,Shorts,Accessories,82,Connecticut,L,Burgundy,Fall,4.8,No,Next Day Air,No,No,39,Credit Card,Annually
2249,22,Male,Loafers,Footwear,61,Kentucky,S,White,Fall,3.5,No,2-Day Shipping,No,No,24,Credit Card,Weekly
2250,55,Male,Tie,Footwear,73,Montana,S,Turquoise,Spring,3.1,No,Express,No,No,39,PayPal,Every 3 Months
2251,62,Female,Loafers,Footwear,86,Oregon,XL,Charcoal,Winter,3.1,No,2-Day Shipping,Yes,Yes,6,Cash,Every 3 Months
2252,58,Female,Dress,Clothing,99,Maryland,S,Maroon,Spring,3.7,Yes,Standard,No,No,20,Apple Pay,Fortnightly
2253,64,Male,Shirt,Footwear,75,Georgia,S,Maroon,Summer,2.9,No,Express,Yes,Yes,9,Debit Card,Monthly
2254,31,Female,Jacket,Outerwear,38,Maine,XL,Brown,Spring,4.2,No,Next Day Air,No,No,49,PayPal,Quarterly
2255,56,Female,Scarf,Clothing,65,Louisiana,XL,Burgundy,Summer,3.4,No,Free Shipping,Yes,Yes,21,Apple Pay,Quarterly
2256,42,Female,Hat,Clothing,34,New Jersey,XL,Mint,Winter,3.3,No,Next Day Air,No,No,11,Credit Card,Quarterly
2257,37,Male,Heels,Clothing,51,New Jersey,M,Mint,Winter,3.7,Yes,2-Day Shipping,No,No,48,Venmo,Monthly
2258,19,Female,Belt,Clothing,68,Missouri,M,Yellow,Spring,3.9,No,2-Day Shipping,No,No,30,Venmo,Quarterly
2259,56,Female,Shirt,Outerwear,40,Mississippi,L,Teal,Spring,2.9,No,Standard,Yes,Yes,1,Credit Card,Monthly
2260,23,Female,Hat,Outerwear,84,Georgia,S,Silver,Fall,4.3,No,Free Shipping,No,No,27,Cash,Quarterly
2261,34,Male,Skirt,Accessories,89,Alaska,L,Burgundy,Summer,4.7,No,Free Shipping,No,No,48,Apple Pay,Quarterly
2262,42,Male,Gloves,Footwear,46,Pennsylvania,M,White,Fall,3.2,No,Express,No,No,49,Debit Card,Monthly
2263,45,Male,Boots,Clothing,42,New York,S,Burgundy,Fall,3.0,No,Express,No,No,6,Apple Pay,Fortnightly
2264,19,Male,Loafers,Accessories,66,Ohio,S,Navy,Winter,4.4,No,2-Day Shipping,Yes,Yes,43,PayPal,Bi-Weekly
2265,52,Male,Tie,Outerwear,31,Oregon,XL,Yellow,Spring,3.0,No,Standard,Yes,Yes,7,Cash,Bi-Weekly
2266,54,Male,Loafers,Footwear,85,Connecticut,M,Orange,Winter,2.6,No,2-Day Shipping,No,No,48,Venmo,Monthly
2267,22,Female,Belt,Footwear,24,Connecticut,S,Olive,Spring,4.0,Yes,Ground,No,No,22,Credit Card,Monthly
2268,18,Female,T-Shirt,Accessories,28,Nebraska,XL,Mint,Winter,3.1,No,Free Shipping,No,No,34,PayPal,Annually
2269,57,Male,Handbag,Outerwear,39,Georgia,S,Turquoise,Winter,2.9,No,Free Shipping,Yes,Yes,20,Cash,Weekly
2270,29,Female,Shorts,Clothing,82,North Carolina,M,Orange,Winter,5.0,No,2-Day Shipping,No,No,45,Apple Pay,Every 3 Months
2271,53,Male,Tie,Outerwear,91,Texas,L,Beige,Summer,3.2,No,Free Shipping,No,No,45,Cash,Weekly
2272,62,Male,Coat,Clothing,92,Connecticut,L,Olive,Winter,4.8,No,Express,No,No,15,Cash,Fortnightly
2273,40,Female,Sweater,Clothing,90,Colorado,S,Silver,Summer,2.9,No,Free Shipping,No,No,47,Apple Pay,Fortnightly
2274,64,Female,Boots,Clothing,49,Colorado,XL,Pink,Winter,4.5,No,Express,Yes,Yes,9,PayPal,Fortnightly
2275,48,Female,Boots,Clothing,35,Illinois,XL,Red,Spring,3.8,No,Next Day Air,No,No,18,Debit Card,Weekly
2276,28,Male,Hat,Clothing,24,West Virginia,XL,Burgundy,Summer,2.7,Yes,Standard,Yes,Yes,46,Apple Pay,Fortnightly
2277,27,Female,Sunglasses,Clothing,48,Illinois,M,Lavender,Spring,4.3,Yes,Standard,No,No,46,PayPal,Bi-Weekly
2278,20,Male,Hat,Footwear,66,Alaska,L,Black,Spring,4.7,No,Free Shipping,Yes,Yes,36,Apple Pay,Fortnightly
2279,31,Female,Blouse,Outerwear,41,Maine,L,Coral,Spring,2.9,No,Standard,No,No,46,Credit Card,Every 3 Months
2280,33,Female,Dress,Accessories,97,Maine,S,Green,Summer,4.3,No,Ground,Yes,Yes,42,PayPal,Monthly
2281,27,Male,Belt,Clothing,76,Wyoming,L,White,Fall,3.6,Yes,Next Day Air,No,No,30,Cash,Bi-Weekly
2282,46,Male,Handbag,Footwear,54,Pennsylvania,XL,Gray,Summer,4.4,Yes,Free Shipping,Yes,Yes,11,Debit Card,Bi-Weekly
2283,27,Female,Sweater,Accessories,79,Alaska,M,Purple,Fall,4.3,No,Express,Yes,Yes,33,Debit Card,Monthly
2284,29,Male,Dress,Clothing,89,Montana,XL,Burgundy,Summer,2.6,No,Next Day Air,No,No,46,Credit Card,Every 3 Months
2285,47,Male,Coat,Outerwear,79,Colorado,XL,Burgundy,Winter,2.9,Yes,Ground,No,No,40,Credit Card,Weekly
2286,58,Female,Handbag,Outerwear,77,Maryland,L,Burgundy,Fall,3.7,Yes,Next Day Air,Yes,Yes,6,Venmo,Monthly
2287,18,Male,Tie,Clothing,22,Minnesota,M,Olive,Winter,4.8,No,Standard,No,No,43,Venmo,Fortnightly
2288,22,Female,Sneakers,Accessories,53,Iowa,M,Orange,Fall,3.4,No,Ground,Yes,Yes,46,Venmo,Monthly
2289,37,Male,Watch,Outerwear,64,Colorado,XL,Blue,Summer,4.1,No,Express,No,No,39,PayPal,Bi-Weekly
2290,25,Male,Tie,Clothing,69,Nevada,S,Blue,Summer,2.5,No,2-Day Shipping,No,No,22,Debit Card,Annually
2291,60,Female,Hat,Clothing,21,Ohio,L,Peach,Fall,4.3,No,Next Day Air,No,No,39,Credit Card,Monthly
2292,29,Male,Sneakers,Clothing,34,Hawaii,S,Olive,Winter,4.0,No,Standard,No,No,19,Venmo,Weekly
2293,18,Male,Dress,Clothing,56,Delaware,XL,Charcoal,Spring,4.3,Yes,Next Day Air,No,No,22,Credit Card,Fortnightly
2294,37,Female,Belt,Footwear,34,Wyoming,L,White,Fall,4.8,Yes,Express,No,No,31,Venmo,Bi-Weekly
2295,45,Male,Shirt,Footwear,79,Wisconsin,S,Peach,Fall,2.9,Yes,Express,Yes,Yes,42,PayPal,Bi-Weekly
2296,60,Male,Sneakers,Clothing,83,Mississippi,S,Gold,Winter,3.2,No,Free Shipping,Yes,Yes,25,Apple Pay,Fortnightly
2297,54,Male,Dress,Accessories,100,Massachusetts,S,Purple,Spring,5.0,No,2-Day Shipping,No,No,41,PayPal,Weekly
2298,64,Female,Skirt,Clothing,71,Wisconsin,L,Navy,Fall,2.9,No,2-Day Shipping,No,No,50,Cash,Monthly
2299,54,Female,Sweater,Clothing,42,Oklahoma,S,Green,Spring,4.3,No,Standard,Yes,Yes,49,Credit Card,Every 3 Months
2300,29,Female,Handbag,Clothing,56,Connecticut,M,Black,Spring,4.3,No,2-Day Shipping,No,No,30,Apple Pay,Fortnightly
2301,54,Male,Coat,Footwear,60,California,XL,Burgundy,Summer,4.2,No,Express,Yes,Yes,45,Apple Pay,Fortnightly
2302,66,Female,Gloves,Clothing,76,New Hampshire,L,Olive,Winter,3.1,No,2-Day Shipping,No,No,4,Cash,Annually
2303,66,Male,Gloves,Clothing,44,Kansas,M,Beige,Fall,3.0,No,Standard,Yes,Yes,26,Apple Pay,Weekly
2304,61,Female,Hat,Clothing,56,Colorado,S,Turquoise,Fall,4.2,No,Next Day Air,Yes,Yes,7,PayPal,Bi-Weekly
2305,45,Male,Dress,Outerwear,59,Indiana,XL,Purple,Spring,3.0,No,2-Day Shipping,Yes,Yes,40,Apple Pay,Bi-Weekly
2306,64,Female,Loafers,Accessories,65,Alaska,S,Peach,Fall,4.2,No,2-Day Shipping,No,No,48,PayPal,Every 3 Months
2307,32,Female,Wallet,Clothing,79,Missouri,M,Charcoal,Spring,3.7,Yes,Express,No,No,12,Apple Pay,Monthly
2308,23,Male,Handbag,Clothing,38,New Mexico,S,Orange,Fall,3.5,No,Express,No,No,1,Apple Pay,Monthly
2309,61,Male,Sandals,Footwear,28,Wyoming,L,Navy,Winter,3.3,No,Next Day Air,Yes,Yes,6,Credit Card,Fortnightly
2310,37,Female,Shorts,Outerwear,88,Wyoming,M,Peach,Fall,4.9,No,Ground,No,No,1,Cash,Quarterly
2311,67,Male,Wallet,Clothing,24,Illinois,L,White,Spring,3.8,No,Ground,Yes,Yes,8,Apple Pay,Annually
2312,31,Female,Wallet,Accessories,45,Louisiana,XL,Charcoal,Spring,3.9,No,Free Shipping,No,No,44,Apple Pay,Annually
2313,19,Male,Hat,Footwear,38,Kentucky,L,Teal,Fall,4.9,Yes,2-Day Shipping,No,No,48,Cash,Annually
2314,26,Male,Sunglasses,Footwear,49,Vermont,L,White,Fall,4.1,No,Express,No,No,33,Cash,Bi-Weekly
2315,54,Male,Skirt,Footwear,67,Nevada,S,Gold,Spring,4.9,No,Free Shipping,Yes,Yes,4,Credit Card,Fortnightly
2316,37,Male,Sweater,Accessories,35,Idaho,S,Purple,Summer,2.8,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Weekly
2317,43,Female,Backpack,Outerwear,90,Ohio,M,Turquoise,Summer,4.6,No,2-Day Shipping,Yes,Yes,40,Credit Card,Weekly
2318,46,Male,Scarf,Clothing,37,Michigan,XL,White,Fall,3.3,No,Free Shipping,Yes,Yes,6,Debit Card,Annually
2319,18,Female,Sandals,Clothing,75,Rhode Island,M,Red,Winter,4.5,No,Express,Yes,Yes,45,Apple Pay,Bi-Weekly
2320,52,Male,Sweater,Footwear,40,Alabama,XL,Maroon,Fall,4.6,No,Next Day Air,Yes,Yes,3,PayPal,Quarterly
2321,23,Male,T-Shirt,Clothing,50,Oregon,XL,Lavender,Winter,3.2,No,Ground,No,No,15,Debit Card,Every 3 Months
2322,54,Male,Blouse,Outerwear,20,Massachusetts,L,Maroon,Fall,3.5,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months
2323,70,Male,Shirt,Outerwear,22,Alabama,S,Coral,Spring,4.3,No,Standard,No,No,6,PayPal,Bi-Weekly
2324,22,Female,Backpack,Outerwear,44,Arkansas,XL,Green,Fall,2.7,Yes,Standard,Yes,Yes,37,Apple Pay,Quarterly
2325,50,Male,Sandals,Accessories,27,New York,S,Brown,Winter,4.4,No,Standard,No,No,27,Venmo,Monthly
2326,66,Male,Skirt,Clothing,84,Alabama,XL,Navy,Winter,2.8,No,Next Day Air,No,No,42,Venmo,Quarterly
2327,68,Male,Shirt,Accessories,81,Illinois,S,Turquoise,Fall,4.8,No,Ground,Yes,Yes,41,Venmo,Annually
2328,31,Male,Skirt,Outerwear,26,Virginia,M,Purple,Fall,3.2,No,2-Day Shipping,No,No,46,Credit Card,Monthly
2329,29,Male,Coat,Clothing,26,Washington,S,Silver,Summer,3.9,No,Express,Yes,Yes,5,Credit Card,Annually
2330,59,Female,Blouse,Outerwear,27,Kentucky,L,Orange,Fall,2.8,No,Express,Yes,Yes,39,Cash,Bi-Weekly
